z [m],qc [MPa],fs [MPa],u2 [MPa],ID,Location ID,Blowcount [Blows/m],Normalised ENTRHU [-],Normalised hammer energy [-],Number of blows,Diameter [m],Bottom wall thickness [mm],Pile penetration [m],area ratio [-],Push,Total unit weight [kN/m3],Layer no,Vertical total stress [kPa],Water pressure [kPa],Vertical effective stress [kPa],qt [MPa],Delta u2 [MPa],Rf [%],Bq [-],Qt [-],Fr [%],qnet [MPa],Ic [-]
28.0,60.573,0.95929,0.24775,AR__28_0,AR,96.0,0.5875,0.7833333333333333,1188.0,2.48,55.0,29.0,0.75,1.0,19.0,1.0,532.0,287.0,245.0,60.6349375,-0.039250000000000035,1.5820746908496444,-0.0006530462841354474,245.31811224489795,1.5960783946708097,60.102937499999996,1.7014638755601341
28.5,55.949,0.85615,0.24075,AR__28_5,AR,102.0,0.581875,0.7758333333333334,1241.0,2.48,55.0,29.0,0.75,1.0,19.0,1.0,541.5,292.125,249.375,56.009187499999996,-0.05137500000000003,1.5285885016632317,-0.000926214924680248,222.4268170426065,1.5435112559902555,55.4676875,1.713001105864221
29.0,53.50923595505619,0.7514517977528089,0.2517837078651685,AR__29_0,AR,108.0,0.57625,0.7683333333333333,1294.0,2.48,55.0,29.0,0.75,1.0,19.0,1.0,551.0,297.25,253.75,53.572181882022484,-0.0454662921348315,1.4026902981246276,-0.0008575118569781907,208.95047047102454,1.4172671582931997,53.02118188202248,1.6958386680633735
29.5,52.01260674157304,0.6441203370786517,0.2674438202247191,AR__29_5,AR,,,,,,,,0.75,1.0,19.0,1.0,560.5,302.375,258.125,52.079467696629216,-0.03493117977528093,1.23680284297595,-0.0006780256153612023,199.58922110074275,1.2502586248846657,51.51896769662922,1.6595798983131838
30.0,50.5159775280899,0.5367888764044945,0.2831039325842696,AR__30_0,AR,,,,,,,,0.75,1.0,19.0,1.0,570.0,307.5,262.5,50.58675351123597,-0.024396067415730416,1.061125372050742,-0.0004877579151603669,190.540013376137,1.073218149362509,50.01675351123597,1.6144068924010506
30.5,58.076,0.67614,0.2905,AR__30_5,AR,,,,,,,,0.75,1.0,19.0,1.0,579.5,312.625,266.875,58.148625,-0.022125000000000006,1.1627789995034274,-0.00038432058850990016,215.71569086651053,1.1744837184862544,57.569125,1.6104766069733516
31.0,54.941,0.62943,0.2835,AR__31_0,AR,,,,,,,,0.75,1.0,19.0,1.0,589.0,317.75,271.25,55.011875,-0.03425000000000006,1.1441711448664493,-0.0006293309568816431,200.6373271889401,1.1565541144233926,54.422875000000005,1.6244868410451032
31.5,50.055,0.7388600000000001,0.1585,AR__31_5,AR,,,,,,,,0.75,1.0,19.0,1.0,598.5,322.875,275.625,50.094625,-0.16437500000000002,1.4749286974400948,-0.003320967045400019,179.57777777777778,1.4927633223812977,49.496125,1.7538295972859936
32.0,53.43467857142855,0.5796842857142859,0.02755357142857345,AR__32_0,AR,,,,,,,,0.75,1.0,19.0,1.0,608.0,328.0,280.0,53.44156696428569,-0.30044642857142656,1.08470675289458,-0.00568665804401436,188.6913105867346,1.09718937982389,52.833566964285694,1.620512504647655
32.5,64.76899999999999,0.9417,0.299,AR__32_5,AR,,,,,,,,0.75,1.0,19.0,1.0,617.5,333.125,284.375,64.84374999999999,-0.034125000000000016,1.4522602409638559,-0.0005313248087814566,225.85054945054938,1.4662229228703223,64.22624999999998,1.6800859615396888
33.0,64.66500000000002,0.7073799999999997,0.3199545454545455,AR__33_0,AR,,,,,,,,,1.0,19.0,1.0,627.0,338.25,288.75,,-0.018295454545454504,,,,,,1.8189894035458565e-12
33.5,71.47800000000002,0.73814,0.33825,AR__33_5,AR,,,,,,,,0.5,1.0,19.0,1.0,636.5,343.375,293.125,71.64712500000002,-0.005124999999999991,1.0302437118028112,-7.217229815960624e-05,242.25373134328362,1.0394782470933046,71.01062500000002,1.5225888381201809
34.0,85.223,1.45297,0.33825,AR__34_0,AR,,,,,,,,0.5,1.0,19.0,1.0,646.0,348.5,297.5,85.392125,-0.010250000000000037,1.701526926516936,-0.00012094948294096087,284.86092436974786,1.7144972705241686,84.74612499999999,1.6816532697427615
34.5,77.42611538461539,1.067368461538461,0.3447548076923077,AR__34_5,AR,,,,,,,,0.5,1.0,19.0,1.0,655.5,353.625,301.875,77.59849278846154,-0.008870192307692315,1.3755015377014808,-0.0001152826526007252,254.88362000318523,1.3872198401132703,76.94299278846154,1.6221279153723624
35.0,44.56,1.06194,0.353625,AR__35_0,AR,,,,,,,,0.5,1.0,19.0,1.0,665.0,358.75,306.25,44.7368125,-0.005124999999999991,2.3737498061579605,-0.0001162874796674176,143.90795918367346,2.4095673396686377,44.0718125,2.000227521053515
35.5,78.30644444444441,0.9080733333333336,0.3553333333333334,AR__35_5,AR,,,,,,,,0.5,1.0,19.0,1.0,674.5,363.875,310.625,78.48411111111108,-0.008541666666666614,1.1570155034918612,-0.00010977649861877897,250.49371786273187,1.1670452022136661,77.80961111111108,1.5553826436733922
36.0,70.44366666666662,0.9565900000000004,0.3638750000000001,AR__36_0,AR,,,,,,,,0.5,1.0,19.0,1.0,684.0,369.0,315.0,70.62560416666662,-0.00512499999999988,1.354452130055526,-7.327541398374727e-05,222.0368386243385,1.3676981124432093,69.94160416666662,1.651383454687234
36.5,90.772,1.33795,0.369,AR__36_5,AR,,,,,,,,0.5,1.0,19.0,1.0,693.5,374.125,319.375,90.9565,-0.005124999999999991,1.4709778850329551,-5.677852497701151e-05,282.6238747553816,1.4822795608388817,90.263,1.6200855380293457
37.0,73.546,1.47658,0.369,AR__37_0,AR,,,,,,,,0.5,1.0,19.0,1.0,703.0,379.25,323.75,73.7305,-0.010250000000000037,2.002671892907277,-0.00014035808428331843,225.56756756756758,2.021950635034747,73.0275,1.8044371360052192
37.5,78.89200000000002,1.5107726923076918,0.3755048076923077,AR__37_5,AR,,,,,,,,0.5,1.0,19.0,1.0,712.5,384.375,328.125,79.07975240384617,-0.008870192307692315,1.9104418594945083,-0.0001131874862982561,238.83353113553116,1.9278112297752894,78.36725240384617,1.7697826986098923
38.0,88.84100000000002,1.56756,0.384375,AR__38_0,AR,,,,,,,,0.5,1.0,19.0,1.0,722.0,389.5,332.5,89.03318750000003,-0.005124999999999991,1.7606468374503603,-5.803341734024343e-05,265.5975563909775,1.7750412426511641,88.31118750000003,1.708562024254681
38.5,76.958,1.10127,0.384375,AR__38_5,AR,,,,,,,,0.5,1.0,19.0,1.0,731.5,394.625,336.875,77.1501875,-0.010249999999999981,1.4274365827043518,-0.00013412949548498827,226.8458256029685,1.4411003852951543,76.4186875,1.6635046055599518
39.0,66.37755555555553,1.1964788888888909,0.3912083333333334,AR__39_0,AR,,,,,,,,0.5,1.0,19.0,1.0,741.0,399.75,341.25,66.5731597222222,-0.008541666666666614,1.7972391484514514,-0.00012974914848165467,192.9147537647537,1.8174686869417855,65.8321597222222,1.8018496826265695
39.5,74.35300000000002,1.6788599999999998,0.39975,AR__39_5,AR,,,,,,,,0.5,1.0,19.0,1.0,750.5,404.875,345.625,74.55287500000003,-0.005124999999999991,2.251905107616573,-6.944220968498627e-05,213.53309222423152,2.2748048419850972,73.80237500000003,1.8657220680471904
40.0,71.835,1.10783,0.39975,AR__40_0,AR,,,,,,,,0.5,1.0,19.0,1.0,760.0,410.0,350.0,72.034875,-0.010250000000000037,1.5379078536611608,-0.00014380944196675248,203.64249999999996,1.5543064789661156,71.274875,1.7228374677519906
0.0,0.0,0.0,0.0,,,,,,,,,,,,19.0,1.0,0.0,0.0,0.0,,0.0,,,,,,
0.5,1.1469,0.0084,0.0287,CM__0_5,CM,,,,,2.48,50.0,30.0,0.75,1.0,19.0,1.0,9.5,5.125,4.375,1.154075,0.023575,0.7278556419643437,0.020597164886529934,261.6171428571428,0.733896861280388,1.144575,1.9399630255488387
1.0,2.6928,0.0293,0.0348,CM__1_0,CM,,,,,2.48,50.0,30.0,0.75,1.0,19.0,1.0,19.0,10.25,8.75,2.7015000000000002,0.024549999999999995,1.084582639274477,0.009151910531220874,306.57142857142856,1.092264678471575,2.6825,1.9034886819613754
1.5,11.1547,0.097,0.0328,CM__1_5,CM,,,,,2.48,50.0,30.0,0.75,1.0,19.0,1.0,28.5,15.375,13.125,11.1629,0.017425000000000003,0.8689498248662982,0.0015649698232504672,848.3352380952382,0.8711740192556402,11.134400000000001,1.5505892736119253
2.0,7.2866,0.0693,0.0448,CM__2_0,CM,,,,,2.48,50.0,30.0,0.75,1.0,19.0,1.0,38.0,20.5,17.5,7.2978,0.0243,0.9496012496916879,0.003347199647373206,414.8457142857142,0.9545717512879143,7.259799999999999,1.712604049863066
2.5,12.2173,0.0988,0.0462,CM__2_5,CM,,,,,2.48,50.0,30.0,0.75,1.0,19.0,1.0,47.5,25.625,21.875,12.22885,0.020574999999999996,0.8079255203882622,0.0016890574525811996,556.8617142857142,0.8110759480681533,12.18135,1.5642977377167293
3.0,21.41111290322581,0.1943935483870968,0.04413387096774194,CM__3_0,CM,,,,,2.48,50.0,30.0,0.75,1.0,19.0,1.0,57.0,30.75,26.25,21.422146370967745,0.013383870967741941,0.9074419762650285,0.0006264347894161284,813.9103379416284,0.9098629375703716,21.365146370967746,1.4787211966301599
3.5,28.5701,0.2366,0.04225,CM__3_5,CM,,,,,2.48,50.0,30.0,0.75,1.0,19.0,1.0,66.5,35.875,30.625,28.5806625,0.006374999999999999,0.8278324548984826,0.00022357311037979807,931.074693877551,0.8297631045625136,28.514162499999998,1.397870905702253
4.0,24.1492,0.2159,0.04565,CM__4_0,CM,8.0,0.146875,0.1958333333333333,9.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,76.0,41.0,35.0,24.1606125,0.004650000000000001,0.8936031733467023,0.0001930693300546148,688.1317857142856,0.896422975457878,24.0846125,1.4736580243051487
4.5,28.4275,0.2467,0.04605,CM__4_5,CM,8.0,0.1296875,0.1729166666666667,13.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,85.5,46.125,39.375,28.439012499999997,-7.499999999999868e-05,0.8674703455332707,-2.6451749143954805e-06,720.0892063492063,0.8700862018418354,28.353512499999997,1.436875967654037
5.0,32.4282,0.2583,0.05415,CM__5_0,CM,8.0,0.1125,0.15,18.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,95.0,51.25,43.75,32.441737499999995,0.002899999999999993,0.7961965662289204,8.96535547054782e-05,739.3539999999998,0.7985349372560371,32.346737499999996,1.3877862579380462
5.5,25.8729,0.2231,0.05624999999999999,CM__5_5,CM,10.0,0.120625,0.1608333333333333,26.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,104.5,56.375,48.125,25.886962500000003,-0.000125000000000014,0.8618237848492266,-4.848256833497342e-06,535.7394805194805,0.8653168796425088,25.7824625,1.4781977810894213
6.0,26.13442222222222,0.2217444444444444,0.06544444444444444,CM__6_0,CM,12.0,0.12875,0.1716666666666667,34.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,114.0,61.5,52.5,26.15078333333333,0.003944444444444445,0.8479457063215229,0.00015149507502313506,495.9387301587301,0.8516583696441423,26.03678333333333,1.4799779530419235
6.5,29.7964,0.2465,0.0796,CM__6_5,CM,22.0,0.1428125,0.1904166666666667,47.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,123.5,66.625,56.875,29.8163,0.012975,0.8267290039340898,0.00043697462010992567,522.0712087912087,0.8301675827136545,29.6928,1.4468702867527143
7.0,38.4928,0.353,0.0769,CM__7_0,CM,32.0,0.156875,0.2091666666666667,61.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,133.0,71.75,61.25,38.512025,0.005149999999999988,0.916596829172187,0.00013418787996828966,626.5963265306123,0.919773235510803,38.379025,1.426231116020695
7.5,46.9378,0.485,0.0832,CM__7_5,CM,34.0,0.213125,0.2841666666666667,80.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,142.5,76.875,65.625,46.958600000000004,0.006324999999999997,1.0328246583160485,0.0001351030948754808,713.3881904761905,1.035968395487877,46.816100000000006,1.430528213802514
8.0,48.5957,0.3341,0.0822,CM__8_0,CM,36.0,0.269375,0.3591666666666667,99.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,152.0,82.0,70.0,48.61625,0.00019999999999999185,0.6872187797290001,4.1267532253153996e-06,692.3464285714285,0.6893741262889657,48.46425,1.2838636676808048
8.5,36.4002,0.34,0.0827,CM__8_5,CM,36.0,0.2690625,0.35875,116.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,161.5,87.125,74.375,36.420874999999995,-0.004425000000000012,0.9335305645457448,-0.00012203740411962458,487.52100840336135,0.9376885288287512,36.259375,1.4659728277872726
9.0,41.89778793103449,0.3638637931034483,0.09246853448275864,CM__9_0,CM,36.0,0.26875,0.3583333333333333,133.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,171.0,92.25,78.75,41.92090506465518,0.00021853448275864495,0.8679769497873584,5.234370770908719e-06,530.157524630542,0.8715320251386385,41.74990506465518,1.4121906353375306
9.5,41.650417241379316,0.3067517241379311,0.09271637931034482,CM__9_5,CM,48.0,0.2828125,0.3770833333333333,156.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,180.5,97.375,83.125,41.6735963362069,-0.004658620689655182,0.736081718657477,-0.00011227459748743956,499.16506870624835,0.7392837633817638,41.4930963362069,1.362486565667456
10.0,37.4008,0.3242,0.097575,CM__10_0,CM,60.0,0.296875,0.3958333333333333,180.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,190.0,102.5,87.5,37.42519375,-0.004925000000000013,0.8662613804103554,-0.00013226733914873244,425.5450714285714,0.8706816518176437,37.23519375,1.4517686021389289
10.5,30.8889,0.276,0.099875,CM__10_5,CM,64.0,0.319375,0.4258333333333333,210.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,199.5,107.625,91.875,30.91386875,-0.007749999999999993,0.8928031694512516,-0.00025232489923791753,334.3060544217687,0.898602221802133,30.71436875,1.5194859021109357
11.0,23.7527,0.2263,0.111275,CM__11_0,CM,68.0,0.341875,0.4558333333333333,241.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,209.0,112.75,96.25,23.780518750000002,-0.001475000000000004,0.9516192744954312,-6.257551817699502e-05,244.89889610389613,0.9600569331155209,23.571518750000003,1.622200743162035
11.5,21.8397,0.1942,0.112075,CM__11_5,CM,68.0,0.3934375,0.5245833333333334,285.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,218.5,117.875,100.625,21.86771875,-0.0058000000000000135,0.8880670280250427,-0.0002679080509544952,215.14751552795033,0.8970300602648767,21.649218750000003,1.6327605701192085
12.0,23.7433,0.2849,0.112475,CM__12_0,CM,68.0,0.445,0.5933333333333334,329.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,228.0,123.0,105.0,23.771418750000002,-0.010524999999999993,1.198498091326585,-0.0004470463746901665,224.22303571428574,1.2101046284962331,23.54341875,1.7114860880712295
12.5,27.71761960784314,0.2237156862745098,0.127325,CM__12_5,CM,68.0,0.4590625,0.6120833333333333,362.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,237.5,128.125,109.375,27.74945085784314,-0.0007999999999999952,0.8061986070303748,-2.9078272352755757e-05,251.53783641456585,0.8131582068842372,27.51195085784314,1.5424134880260068
13.0,23.69266862745098,0.1892549019607843,0.12795,CM__13_0,CM,68.0,0.473125,0.6308333333333334,396.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,247.0,133.25,113.75,23.72465612745098,-0.005299999999999999,0.7977139940157192,-0.000225746555415429,206.39697694462402,0.806106456851543,23.47765612745098,1.5941805606257737
13.5,22.3495,0.1826,0.12695,CM__13_5,CM,68.0,0.49125,0.655,431.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,256.5,138.375,118.125,22.381237499999997,-0.01142499999999999,0.815861946865092,-0.0005163903074556248,187.29936507936506,0.8253205264017258,22.1247375,1.626451749720594
14.0,23.4801,0.1774,0.10145,CM__14_0,CM,68.0,0.509375,0.6791666666666667,466.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,266.0,143.5,122.5,23.5054625,-0.04205000000000002,0.7547181851878049,-0.0018094222273858534,189.7098979591837,0.7633567256557676,23.239462500000002,1.5928654660683639
14.5,26.0853,0.2127,0.13145,CM__14_5,CM,64.0,0.50875,0.6783333333333333,501.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,275.5,148.625,126.875,26.1181625,-0.017174999999999996,0.8143758198916176,-0.0006645987037906793,203.68600985221673,0.8230576087119507,25.8426625,1.5887626035363867
15.0,24.5359,0.2136,0.14455,CM__15_0,CM,60.0,0.508125,0.6775,537.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,285.0,153.75,131.25,24.5720375,-0.009199999999999986,0.8692807830852447,-0.0003788028902248776,185.04409523809522,0.879481492956891,24.2870375,1.6351985267537565
15.5,23.5921,0.2155,0.14665,CM__15_5,CM,62.0,0.5106250000000001,0.6808333333333334,567.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,294.5,158.875,135.625,23.628762499999997,-0.012225000000000014,0.9120240638924701,-0.000523907708675173,172.04986175115206,0.9235346521022467,23.334262499999998,1.6693191382527732
16.0,28.09282399999999,0.20672,0.134576,CM__16_0,CM,64.0,0.513125,0.6841666666666667,598.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,304.0,164.0,140.0,28.12646799999999,-0.029424000000000006,0.734966082481455,-0.001057562542618434,198.7319142857142,0.7429966313556369,27.82246799999999,1.5494001724752602
16.5,52.9641,0.2303,0.1419,CM__16_5,CM,64.0,0.513125,0.6841666666666667,631.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,313.5,169.125,144.375,52.999575,-0.027225,0.43453178633979617,-0.0005167399545325781,364.9251948051948,0.43711739771846736,52.686075,1.1801961763408622
17.0,37.0717,0.1444,0.02430000000000002,CM__17_0,CM,64.0,0.513125,0.6841666666666667,665.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,323.0,174.25,148.75,37.077775,-0.14995,0.38945163241321784,-0.004079742019914419,247.09092436974794,0.39287412315814746,36.754775,1.2703776409624368
17.5,49.5348,0.2989,0.103,CM__17_5,CM,68.0,0.5146875,0.68625,701.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,332.5,179.375,153.125,49.56055,-0.07637500000000001,0.6031006516271511,-0.001551452881030226,321.4893061224489,0.6071741618853479,49.228049999999996,1.3196564606953716
18.0,38.3005,0.3222,0.124,CM__18_0,CM,72.0,0.51625,0.6883333333333334,738.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,342.0,184.5,157.5,38.3315,-0.0605,0.8405619399188657,-0.0015925453085721055,241.2031746031746,0.8481290883007147,37.9895,1.5164375251860176
18.5,30.0989,0.3203,0.1581,CM__18_5,CM,72.0,0.516875,0.6891666666666667,773.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,351.5,189.625,161.875,30.138425,-0.031525000000000025,1.06276290151194,-0.0010583502660982973,184.0118918918919,1.0753040134219962,29.786925,1.6762534016377122
19.0,26.920792,0.30206,0.176288,CM__19_0,CM,72.0,0.5175,0.69,809.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,361.0,194.75,166.25,26.964864,-0.018462000000000006,1.120198492378823,-0.000693959343650231,160.02324210526314,1.135398978133402,26.603863999999998,1.7347797314812756
19.5,29.280492,0.33806,0.1904213333333333,CM__19_5,CM,80.0,0.4712499999999999,0.6283333333333333,848.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,370.5,199.875,170.625,29.328097333333332,-0.009453666666666694,1.1526830266475294,-0.00032646585135654533,169.71485616605617,1.1674311100764438,28.957597333333332,1.7231636305504054
20.0,31.640192,0.37406,0.2045546666666667,CM__20_0,CM,88.0,0.425,0.5666666666666667,888.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,380.0,205.0,175.0,31.691330666666666,-0.00044533333333332537,1.1803227953234572,-1.4222753356420497e-05,178.9218895238095,1.194647407298521,31.311330666666667,1.7123096024482434
20.5,38.9342,0.4912,0.2012,CM__20_5,CM,80.0,0.478125,0.6375,925.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,389.5,210.125,179.375,38.9845,-0.008925000000000016,1.2599879439264325,-0.00023124757092887722,215.16376306620208,1.2727037180981995,38.595,1.6782975941069738
21.0,47.1347,0.6842,0.2254,CM__21_0,CM,72.0,0.53125,0.7083333333333334,962.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,399.0,215.25,183.75,47.191050000000004,0.010149999999999992,1.4498511900031892,0.0002169171899927443,254.65061224489799,1.4622142009166086,46.79205,1.681641035451653
21.5,19.9219,0.4158,0.1928,CM__21_5,CM,64.0,0.5325,0.71,995.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,408.5,220.375,188.125,19.970100000000002,-0.027575000000000016,2.082112758574068,-0.0014096495174218886,103.98192691029901,2.1255929985277273,19.561600000000002,2.073461406146274
22.0,27.4215,0.3218,-0.2058,CM__22_0,CM,56.0,0.53375,0.7116666666666667,1029.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,418.0,225.5,192.5,27.370050000000003,-0.4313,1.17573771330341,-0.016002493316834895,140.01064935064937,1.1939722581399186,26.952050000000003,1.7784582046111546
22.5,29.2313,0.3589,-0.1741,CM__22_5,CM,62.0,0.5328124999999999,0.7104166666666667,1062.5,2.48,50.0,30.0,0.75,1.0,19.0,1.0,427.5,230.625,196.875,29.187775000000002,-0.404725,1.2296243889779197,-0.01407236196455006,146.08393650793653,1.2479018368217967,28.760275000000004,1.7779560050039513
23.0,34.26214,0.3915440000000001,0.04175399999999985,CM__23_0,CM,68.0,0.531875,0.7091666666666666,1096.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,437.0,235.75,201.25,34.2725785,-0.19399600000000017,1.1424410334343535,-0.005733491448949222,168.12709813664597,1.157196115325766,33.835578500000004,1.7053484320400336
23.5,30.793000000000006,0.3524,0.23945,CM__23_5,CM,76.0,0.531875,0.7091666666666666,1132.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,446.5,240.875,205.625,30.852862500000008,-0.0014250000000000096,1.1421954769999054,-4.686519145458485e-05,147.87288753799396,1.1589679627084626,30.406362500000007,1.7441209319907625
24.0,29.8404,0.3425,0.24035,CM__24_0,CM,84.0,0.531875,0.7091666666666666,1168.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,456.0,246.0,210.0,29.9004875,-0.005649999999999988,1.1454662737522256,-0.00019188651186406245,140.21184523809524,1.163205846255602,29.4444875,1.7604563492082013
24.5,29.4563,0.339,0.24475,CM__24_5,CM,80.0,0.5353125,0.71375,1204.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,465.5,251.125,214.375,29.517487499999998,-0.006374999999999992,1.1484717322231444,-0.0002194342125474201,135.51947521865887,1.1668736949580474,29.0519875,1.7706608114649485
25.0,29.0605,0.3444,0.25435,CM__25_0,CM,76.0,0.53875,0.7183333333333334,1240.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,475.0,256.25,218.75,29.1240875,-0.0018999999999999573,1.18252631949413,-6.631973880494299e-05,130.96725714285714,1.2021325286538358,28.6490875,1.7902882613794433
25.5,4.8274,0.1867,0.26925,CM__25_5,CM,72.0,0.533125,0.7108333333333334,1277.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,484.5,261.375,223.125,4.8947125,0.007874999999999965,3.814320044333554,0.0017856282435370098,19.765658263305323,4.233356102455381,4.4102125,2.852526338232618
26.0,11.992058064516131,0.3286290322580645,0.1731677419354838,CM__26_0,CM,68.0,0.5275,0.7033333333333334,1314.0,2.48,50.0,30.0,0.75,1.0,19.0,1.0,494.0,266.5,227.5,12.035350000000003,-0.09333225806451623,2.730531577877373,-0.008086771310506674,50.7312087912088,2.8474054790649657,11.541350000000003,2.4014773098701827
